sequenceID,decisionClass,publicationBucket,exportState,supported,referenceContext,publication,topHit,competitorCount,lcaSafeRank,barcodeGapStatus,barcodeGap,diagnosticKmerStatus,diagnosticKmerSupport,markerProfile,rationale,notSupported,boundaryText
ADV100-071-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-072-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-073-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-074-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-075-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-076-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-077-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-078-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-079-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-080-genome_segment_non_barcode_marker,genus-safe,publishable_candidate,dwc_template_ready,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,COI Animals / BOLD public clustered reference,Publishable candidate for review; dataset-level GBIF metadata is still incomplete.,Aedes albopictus,1,genus,pass,0.009,pass,3,custom_research,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence. Publishable candidate for review; dataset-level GBIF metadata is still incomplete. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to genus Aedes; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=custom_research; gates core=True, dna=True, assay=True."
ADV100-081-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-082-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-083-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-084-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-085-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-086-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-087-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-088-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-089-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-090-negative_barcode_gap,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,fail,-0.008,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=fail (-0.008); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-091-missing_diagnostic_kmer,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,missing,0,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-092-missing_diagnostic_kmer,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,missing,0,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-093-missing_diagnostic_kmer,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,missing,0,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
ADV100-094-missing_diagnostic_kmer,ambiguous,repair_required,review_only,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,missing,0,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=missing support=0, p_false_positive=None; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
