objectType,objectID,graphType,provenanceHashPresent,rulesetVersionPresent,missingFields,status
edge,edge:6ed435b3456b2280,matches_reference,True,True,,pass
edge,edge:78daf04cfc52a741,matches_reference,True,True,,pass
edge,edge:cac53288615b9695,contains_sequence,True,True,,pass
edge,edge:f359a5528aa3a09c,receives_assignment,True,True,,pass
edge,edge:f651bf855740248d,supports_taxon,True,True,,pass
edge,edge:48f828f61020b839,bounded_by,True,True,,pass
edge,edge:1d64984d061008dc,blocked_by,True,True,,pass
edge,edge:af0c7ed114c5085b,matches_reference,True,True,,pass
edge,edge:69338fc9fc2fe228,matches_reference,True,True,,pass
edge,edge:13d13ca29953e782,contains_sequence,True,True,,pass
edge,edge:d7277e289d482eb5,receives_assignment,True,True,,pass
edge,edge:c1e5bc8357f5d048,supports_taxon,True,True,,pass
edge,edge:519c317a1b60c9ed,bounded_by,True,True,,pass
edge,edge:2de847b3e190d854,blocked_by,True,True,,pass
edge,edge:e5ee7c365ea89f88,matches_reference,True,True,,pass
edge,edge:8e9baba95e083b3b,matches_reference,True,True,,pass
edge,edge:0c6e6aff956422b4,contains_sequence,True,True,,pass
edge,edge:1f1e665a3b8e8624,receives_assignment,True,True,,pass
edge,edge:bad803f64757b5a2,supports_taxon,True,True,,pass
edge,edge:462e207e528266c6,bounded_by,True,True,,pass
edge,edge:0d59040b125c8fca,blocked_by,True,True,,pass
edge,edge:74caccdec7835cfd,matches_reference,True,True,,pass
edge,edge:79c3e0b826f24c8c,matches_reference,True,True,,pass
edge,edge:f4d7a5ecf7987da6,contains_sequence,True,True,,pass
edge,edge:c5ed98e6e38825d3,receives_assignment,True,True,,pass
edge,edge:efed1a1b5b93beb6,supports_taxon,True,True,,pass
edge,edge:048f61262ea56edf,bounded_by,True,True,,pass
edge,edge:53bb1f299a680173,blocked_by,True,True,,pass
edge,edge:5bb85f0150d7889a,matches_reference,True,True,,pass
edge,edge:84307bce86ef9421,matches_reference,True,True,,pass
edge,edge:0d28ad7a0c681804,contains_sequence,True,True,,pass
edge,edge:8a71a98c197740b9,receives_assignment,True,True,,pass
edge,edge:b93dac63edc60d43,supports_taxon,True,True,,pass
edge,edge:b53f79b905511f77,bounded_by,True,True,,pass
edge,edge:4a8f7ba6612e8421,blocked_by,True,True,,pass
edge,edge:0068605d8c8e3a43,matches_reference,True,True,,pass
edge,edge:7397d67c73a02d01,matches_reference,True,True,,pass
edge,edge:3e1819c5db2ffa1d,contains_sequence,True,True,,pass
edge,edge:36836684c90cf1bf,receives_assignment,True,True,,pass
edge,edge:5ba814489d2e4558,supports_taxon,True,True,,pass
edge,edge:333f1a1ef91f98b9,bounded_by,True,True,,pass
edge,edge:d66ac0101fd5f85f,blocked_by,True,True,,pass
edge,edge:96ab8bfcbe64c070,matches_reference,True,True,,pass
edge,edge:263b0b9834052094,matches_reference,True,True,,pass
edge,edge:5e667dc5c8c0d6d9,contains_sequence,True,True,,pass
edge,edge:f95ab7af0135191d,receives_assignment,True,True,,pass
edge,edge:5005c918aaee04a4,supports_taxon,True,True,,pass
edge,edge:f64bb2cfcbdbf248,bounded_by,True,True,,pass
edge,edge:7770c009ab60b5fc,blocked_by,True,True,,pass
edge,edge:a2ef8948653cd8bd,matches_reference,True,True,,pass
edge,edge:168af00f89bcff64,matches_reference,True,True,,pass
edge,edge:d46cd8f7a4bcd9a5,contains_sequence,True,True,,pass
edge,edge:e34e964f7374a39f,receives_assignment,True,True,,pass
edge,edge:e274592172b9dfc5,supports_taxon,True,True,,pass
edge,edge:c752f90f5c3b94a2,bounded_by,True,True,,pass
edge,edge:b5f546d5b75597cd,blocked_by,True,True,,pass
edge,edge:3daf1b1d5cbb9436,matches_reference,True,True,,pass
edge,edge:f5d7711411f278a0,matches_reference,True,True,,pass
edge,edge:de3ad4fba421bb91,contains_sequence,True,True,,pass
edge,edge:1a8b39c17cca8aa8,receives_assignment,True,True,,pass
edge,edge:a23b50b843fb914e,supports_taxon,True,True,,pass
edge,edge:375953e8dd8eb5ef,bounded_by,True,True,,pass
edge,edge:c7e3509e1147bb7a,blocked_by,True,True,,pass
edge,edge:e65931301123edff,matches_reference,True,True,,pass
edge,edge:76f74456282b4018,matches_reference,True,True,,pass
edge,edge:f8cd02ec7ea850e7,produces_artifact,True,True,,pass
edge,edge:c8db94bd5a6423da,produces_artifact,True,True,,pass
edge,edge:c2892db540b816aa,produces_artifact,True,True,,pass
edge,edge:8b8d7a3fffcc57a2,produces_artifact,True,True,,pass
edge,edge:dd283334a4c429a3,produces_artifact,True,True,,pass
edge,edge:a975bb619e8bbfcb,produces_artifact,True,True,,pass
edge,edge:f87035644385cdcb,produces_artifact,True,True,,pass
edge,edge:477464696c57215f,produces_artifact,True,True,,pass
edge,edge:327f543af36328e0,produces_artifact,True,True,,pass
edge,edge:9733875c3bc0515b,produces_artifact,True,True,,pass
edge,edge:856e10f66f738dae,produces_artifact,True,True,,pass
edge,edge:0c32f272123185ce,produces_artifact,True,True,,pass
edge,edge:e7386f536245d0d0,produces_artifact,True,True,,pass
edge,edge:a1477ef859cc56e9,produces_artifact,True,True,,pass
edge,edge:b365d5ff2b887758,produces_artifact,True,True,,pass
edge,edge:e418f325184c4d34,produces_artifact,True,True,,pass
edge,edge:8ab54c510468b7f3,produces_artifact,True,True,,pass
edge,edge:117c140899ef1873,produces_artifact,True,True,,pass
edge,edge:5e90d95c0c5c4de2,produces_artifact,True,True,,pass
edge,edge:3cf0fb3ee4f790f3,produces_artifact,True,True,,pass
edge,edge:a9cbfa6e09a000d2,produces_artifact,True,True,,pass
edge,edge:0aa06998a2e8f5dd,produces_artifact,True,True,,pass
edge,edge:cd590394153b8a3c,produces_artifact,True,True,,pass
edge,edge:894e81182744d022,produces_artifact,True,True,,pass
edge,edge:f90d8962753932bf,produces_artifact,True,True,,pass
edge,edge:d46b10ac5709dcb9,produces_artifact,True,True,,pass
edge,edge:af717cf2fe541d57,produces_artifact,True,True,,pass
edge,edge:23d260ea651b25e0,produces_artifact,True,True,,pass
edge,edge:19c0b01c80ff8b75,produces_artifact,True,True,,pass
edge,edge:5e9de561f518ebb0,produces_artifact,True,True,,pass
edge,edge:a14e4be9c8c85378,produces_artifact,True,True,,pass
edge,edge:d2f5aae95943bf85,produces_artifact,True,True,,pass
edge,edge:d6ab6445c7828bd7,produces_artifact,True,True,,pass
edge,edge:41d7aec7fef27dae,produces_artifact,True,True,,pass
edge,edge:acd2e85ab35d40f4,produces_artifact,True,True,,pass
edge,edge:b8df21c7b3946873,produces_artifact,True,True,,pass
edge,edge:525cfd0738795ec6,produces_artifact,True,True,,pass
edge,edge:211ae20f17d2fc8d,produces_artifact,True,True,,pass
edge,edge:528bffdf4f56abc0,produces_artifact,True,True,,pass
edge,edge:6432529d2f800a8a,produces_artifact,True,True,,pass
edge,edge:21a4b08764c0321b,produces_artifact,True,True,,pass
edge,edge:75b152b828479b96,produces_artifact,True,True,,pass
edge,edge:a314d605a746a568,produces_artifact,True,True,,pass
edge,edge:bfde918774fed30a,produces_artifact,True,True,,pass
edge,edge:2da9a3bbfdc5666c,produces_artifact,True,True,,pass
edge,edge:2ff4cd58166b266e,produces_artifact,True,True,,pass
edge,edge:25be797080deaf0b,produces_artifact,True,True,,pass
edge,edge:7a14d2107beb3720,produces_artifact,True,True,,pass
edge,edge:fddb124ecdde157e,produces_artifact,True,True,,pass
edge,edge:86955688b18285bf,produces_artifact,True,True,,pass
edge,edge:f7396676608080fb,produces_artifact,True,True,,pass
edge,edge:270e56003eba61e8,produces_artifact,True,True,,pass
edge,edge:d525ce586a517337,produces_artifact,True,True,,pass
edge,edge:94ae79cdf6fe5dfd,produces_artifact,True,True,,pass
edge,edge:ff974fee9de19cbd,produces_artifact,True,True,,pass
edge,edge:cfa88cb6106979bf,produces_artifact,True,True,,pass
edge,edge:b9b5eb0e07d55252,produces_artifact,True,True,,pass
edge,edge:5feab5dabab5eef0,produces_artifact,True,True,,pass
edge,edge:290a430db94d5b8c,produces_artifact,True,True,,pass
edge,edge:f5b2c18b04973ee4,produces_artifact,True,True,,pass
edge,edge:1aea47c9abe74449,produces_artifact,True,True,,pass
edge,edge:5347f390c77cfefa,produces_artifact,True,True,,pass
edge,edge:ee93bc5c2c202f84,produces_artifact,True,True,,pass
edge,edge:e9eec4fa9f8ab28d,produces_artifact,True,True,,pass
edge,edge:dfcf771a99a6b377,produces_artifact,True,True,,pass
edge,edge:1ffc27fb07cb8d80,produces_artifact,True,True,,pass
edge,edge:73f4252e270d69cc,produces_artifact,True,True,,pass
edge,edge:796d6d7fc795686d,produces_artifact,True,True,,pass
edge,edge:edc881d260142ef9,produces_artifact,True,True,,pass
edge,edge:6f3570f08f62e785,produces_artifact,True,True,,pass
edge,edge:4901ec383b33f581,produces_artifact,True,True,,pass
edge,edge:658f31fd8c64f910,produces_artifact,True,True,,pass
edge,edge:f01fb8c9187d3bf4,produces_artifact,True,True,,pass
edge,edge:2fe7a963d3f66c2b,produces_artifact,True,True,,pass
edge,edge:6ecf37f1beb5738b,produces_artifact,True,True,,pass
edge,edge:721759b15452c013,produces_artifact,True,True,,pass
edge,edge:d20fb8c02937ad51,produces_artifact,True,True,,pass
edge,edge:0cd44af63a21c8f3,produces_artifact,True,True,,pass
edge,edge:6db1578fa7d5d15d,produces_artifact,True,True,,pass
edge,edge:601604cde4f72d27,produces_artifact,True,True,,pass
edge,edge:326d5488822ca148,produces_artifact,True,True,,pass
edge,edge:9ef62b159e56e331,produces_artifact,True,True,,pass
edge,edge:e92f400cd1c43e35,produces_artifact,True,True,,pass
edge,edge:42738de61ef3f2f5,produces_artifact,True,True,,pass
edge,edge:c039cc26c61172bf,produces_artifact,True,True,,pass
edge,edge:d320466abc02f4ab,produces_artifact,True,True,,pass
edge,edge:4460b0abf2fa8682,produces_artifact,True,True,,pass
edge,edge:3e61a7f3e0242d20,produces_artifact,True,True,,pass
edge,edge:65019f4ff89be256,produces_artifact,True,True,,pass
