sequenceID,decisionClass,publicationBucket,exportState,supported,referenceContext,publication,topHit,competitorCount,lcaSafeRank,barcodeGapStatus,barcodeGap,diagnosticKmerStatus,diagnosticKmerSupport,markerProfile,rationale,notSupported,boundaryText
COMP100-070-weak_coverage,weak,repair_required,review_only,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.",COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
COMP100-071-weak_coverage,weak,repair_required,review_only,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.",COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
COMP100-072-weak_coverage,weak,repair_required,review_only,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.",COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
COMP100-073-weak_coverage,weak,repair_required,review_only,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.",COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
COMP100-074-weak_coverage,weak,repair_required,review_only,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.",COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
COMP100-075-weak_coverage,weak,repair_required,review_only,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.",COI Animals / BOLD public clustered reference,Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows.,Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim. Not GBIF-ready; repair blockers before publishing Darwin Core or DNA-derived rows. Evidence path: top hit Aedes albopictus at identity=99.5, coverage=72.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=True."
COMP100-076-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-077-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-078-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-079-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-080-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-081-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-082-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-083-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-084-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-085-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-086-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-087-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-088-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-089-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-090-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-091-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
COMP100-092-metadata_blocked,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
